test,answer,is_complete,t_wasp,t_solver,n_solver,n_paths,instructions
_build/array-fpi/modn.wat,Crash,False,131.26,0.0,0,0,0
_build/array-fpi/modnf.wat,False,False,0.04,0.0,0,1,62000
_build/array-fpi/nsqm.wat,True,False,895.12,0.047857,2,3,1281016951
_build/array-fpi/indp5f.wat,False,False,0.04,0.0,0,1,61542
_build/array-fpi/nsqm-if.wat,True,False,895.12,0.399784,6,7,1220050182
_build/array-fpi/indp4f.wat,False,False,0.03,0.0,0,1,35206
_build/array-fpi/ncomp.wat,True,False,895.12,0.745407,5,6,1104295383
_build/array-fpi/indp3f.wat,False,False,0.08,0.0,0,1,164156
_build/array-fpi/ms4.wat,True,False,895.15,0.097131,4,5,1604394306
_build/array-fpi/ms3.wat,True,False,895.16,0.249577,4,5,1627438443
_build/array-fpi/indp1.wat,False,False,0.03,0.0,0,1,32727
_build/array-fpi/indp2f.wat,False,False,0.09,0.0,0,1,285784
_build/array-fpi/indp1f.wat,False,False,0.14,0.0,0,1,449944
_build/array-fpi/ms2.wat,True,False,895.34,0.09648,3,4,35911643
_build/array-fpi/ifncompf.wat,False,False,0.35,0.0,0,1,1146164
_build/array-fpi/ifeqn5f.wat,False,False,0.26,0.0,0,1,831505
_build/array-fpi/mods.wat,Crash,False,877.11,0.0,0,0,0
_build/array-fpi/ifeqn4f.wat,False,False,0.04,0.0,0,1,48689
_build/array-fpi/modsf.wat,Crash,False,857.74,0.0,0,0,0
_build/array-fpi/ifeqn3f.wat,False,False,0.07,0.0,0,1,148958
_build/array-fpi/indp3.wat,Crash,False,466.07,0.0,0,0,0
_build/array-fpi/ifeqn2f.wat,False,False,0.08,0.0,0,1,194136
_build/array-fpi/modp.wat,True,False,950.72,2.695956,24,25,41325998
_build/array-fpi/ifeqn1f.wat,False,False,0.13,0.0,0,1,363062
_build/array-fpi/indp5.wat,True,False,895.11,0.130519,2,3,1115610980
_build/array-fpi/ifcompf.wat,False,False,0.3,0.0,0,1,962160
_build/array-fpi/indp2.wat,Crash,False,769.3,0.0,0,0,0
_build/array-fpi/eqn5f.wat,False,False,0.21,0.0,0,1,626082
_build/array-fpi/indp4.wat,True,False,895.11,0.775103,7,8,1284946737
_build/array-fpi/eqn4f.wat,False,False,0.13,0.0,0,1,400220
_build/array-fpi/ifncomp.wat,True,False,895.11,0.747844,5,6,1019699162
_build/array-fpi/eqn3f.wat,False,False,0.08,0.0,0,1,167286
_build/array-fpi/ifeqn5.wat,True,False,895.14,1.295029,9,10,1255133887
_build/array-fpi/eqn2f.wat,False,False,0.32,0.0,0,1,896586
_build/array-fpi/ifeqn4.wat,True,False,895.12,0.618931,5,6,1241986313
_build/array-fpi/eqn1f.wat,False,False,0.05,0.0,0,1,77930
_build/array-fpi/ifeqn3.wat,Crash,False,734.81,0.0,0,0,0
_build/array-fpi/condnf.wat,False,False,0.07,0.0,0,1,160792
_build/array-fpi/ifeqn2.wat,True,False,895.1,0.503,5,6,1252343324
_build/array-fpi/condmf.wat,False,False,0.04,0.0,0,1,74012
_build/array-fpi/ifeqn1.wat,True,False,895.1,0.209525,5,6,1278674394
_build/array-fpi/condgf.wat,False,False,0.04,0.0,0,1,26308
_build/array-fpi/ifcomp.wat,True,False,895.1,0.804359,5,6,1090974309
_build/array-fpi/condaf.wat,False,False,0.04,0.0,0,1,79480
_build/array-fpi/condm.wat,Crash,False,385.43,0.0,0,0,0
_build/array-fpi/brs5f.wat,False,False,0.07,0.0,0,1,170862
_build/array-fpi/eqn5.wat,True,False,895.11,0.309203,5,6,1321588818
_build/array-fpi/brs4f.wat,False,False,0.04,0.0,0,1,55642
_build/array-fpi/eqn4.wat,True,False,895.11,0.436922,5,6,1327783949
_build/array-fpi/brs3f.wat,False,False,0.05,0.0,0,1,96340
_build/array-fpi/eqn3.wat,True,False,895.11,0.213421,5,6,1342281825
_build/array-fpi/brs2f.wat,False,False,0.09,0.0,0,1,198175
_build/array-fpi/eqn2.wat,True,False,895.11,0.586034,9,10,1336950649
_build/array-fpi/brs1f.wat,False,False,0.04,0.0,0,1,55844
_build/array-fpi/eqn1.wat,True,False,895.13,0.115581,5,6,1339269386
_build/array-fpi/condn.wat,True,False,895.12,0.191692,1,2,1439971932
_build/array-fpi/brs4.wat,Crash,False,648.68,0.0,0,0,0
_build/array-fpi/condg.wat,True,False,895.15,0.082983,2,3,1346460670
_build/array-fpi/conda.wat,True,False,895.14,0.107577,2,3,1424079395
_build/array-fpi/brs5.wat,True,False,895.15,0.130768,4,5,1566423493
_build/array-fpi/brs3.wat,True,False,895.19,0.100194,3,4,1574421094
_build/seq-pthread/cs_read_write_lock-2.wat,True,True,0.08,0.045917,3,2,3681
_build/array-fpi/brs2.wat,True,False,895.19,0.030068,2,3,1689891772
_build/array-fpi/brs1.wat,True,False,895.04,0.163993,4,5,37372804
_build/seq-pthread/cs_time_var_mutex.wat,True,False,895.02,0.019214,1,1,5464
_build/seq-pthread/cs_szymanski.wat,True,False,895.02,0.016437,1,1,5086
_build/seq-pthread/cs_sync.wat,True,False,895.03,0.016299,1,1,3617
_build/seq-pthread/cs_stateful-2.wat,True,False,895.02,0.017357,1,1,3637
_build/seq-pthread/cs_stateful-1.wat,True,False,895.2,842.495338,823,823,13724421
_build/seq-pthread/cs_stack-2.wat,True,False,895.07,808.869588,515,514,18805157
_build/seq-pthread/cs_stack-1.wat,True,False,895.03,0.02528,1,1,6051
_build/seq-pthread/cs_read_write_lock-1.wat,True,False,895.03,0.018931,1,1,5193
_build/seq-pthread/cs_queue-2.wat,True,False,897.03,827.51116,500,500,12548680
_build/nla-digbench-scaling/sqrt1-ll_valuebound5.wat,True,True,0.09,0.058616,4,3,6758
_build/nla-digbench-scaling/sqrt1-ll_valuebound50.wat,True,True,0.19,0.14074,9,8,35598
_build/nla-digbench-scaling/sqrt1-ll_valuebound2.wat,True,True,0.06,0.042664,3,2,3627
_build/nla-digbench-scaling/sqrt1-ll_valuebound20.wat,True,True,0.1,0.074181,5,5,15657
_build/nla-digbench-scaling/sqrt1-ll_valuebound1.wat,True,True,0.09,0.064225,3,2,3627
_build/nla-digbench-scaling/sqrt1-ll_valuebound10.wat,True,True,0.12,0.086533,5,4,10768
_build/nla-digbench-scaling/sqrt1-ll_valuebound100.wat,True,True,0.29,0.227217,12,11,63450
_build/nla-digbench-scaling/sqrt1-ll_unwindbound5.wat,True,True,0.15,0.106565,6,6,25102
_build/nla-digbench-scaling/sqrt1-ll_unwindbound50.wat,True,True,3.09,2.392289,51,51,1496062
_build/nla-digbench-scaling/sqrt1-ll_unwindbound2.wat,True,True,0.06,0.04206,3,3,7102
_build/nla-digbench-scaling/sqrt1-ll_unwindbound20.wat,True,True,0.59,0.444366,21,21,265222
_build/nla-digbench-scaling/sqrt1-ll_unwindbound1.wat,True,True,0.04,0.027815,2,2,3326
_build/nla-digbench-scaling/sqrt1-ll_unwindbound10.wat,True,True,0.27,0.2005,11,11,77342
_build/nla-digbench-scaling/sqrt1-ll_unwindbound100.wat,True,True,14.54,12.153248,101,101,5771462
_build/nla-digbench-scaling/ps6-ll_valuebound5.wat,True,True,0.19,0.134951,7,6,18572
_build/nla-digbench-scaling/ps6-ll_valuebound50.wat,True,True,3.41,2.769199,51,51,1011587
_build/nla-digbench-scaling/ps6-ll_valuebound2.wat,True,True,0.1,0.070344,4,3,5939
_build/nla-digbench-scaling/ps6-ll_valuebound20.wat,True,True,0.69,0.527025,22,21,182177
_build/nla-digbench-scaling/ps6-ll_valuebound1.wat,True,True,0.07,0.044209,3,2,3216
_build/nla-digbench-scaling/ps6-ll_valuebound10.wat,True,True,0.28,0.206999,12,11,54507
_build/nla-digbench-scaling/ps6-ll_valuebound100.wat,True,True,15.2,12.965173,101,101,3881937
_build/nla-digbench-scaling/ps6-ll_unwindbound5.wat,False,False,0.03,0.0,0,1,5850
_build/nla-digbench-scaling/ps6-ll_unwindbound50.wat,False,False,0.12,0.057019,2,3,99388
_build/nla-digbench-scaling/ps6-ll_unwindbound2.wat,False,False,0.02,0.0,0,1,2952
_build/nla-digbench-scaling/ps6-ll_unwindbound20.wat,False,False,0.03,0.0,0,1,20340
_build/nla-digbench-scaling/ps6-ll_unwindbound1.wat,False,False,0.02,0.0,0,1,1986
_build/nla-digbench-scaling/ps6-ll_unwindbound10.wat,False,False,0.02,0.0,0,1,10680
_build/nla-digbench-scaling/ps6-ll_unwindbound100.wat,False,False,0.22,0.111381,2,3,184396
_build/nla-digbench-scaling/ps5-ll_valuebound5.wat,True,True,0.17,0.124398,7,6,16871
_build/nla-digbench-scaling/ps5-ll_valuebound50.wat,True,True,3.46,2.869831,51,51,911066
_build/nla-digbench-scaling/ps5-ll_valuebound2.wat,True,True,0.09,0.064273,4,3,5426
_build/nla-digbench-scaling/ps5-ll_valuebound20.wat,True,True,0.74,0.587201,22,21,164411
_build/nla-digbench-scaling/ps5-ll_valuebound1.wat,True,True,0.07,0.049275,3,2,2949
_build/nla-digbench-scaling/ps5-ll_valuebound10.wat,True,True,0.3,0.233549,12,11,49326
_build/nla-digbench-scaling/ps5-ll_valuebound100.wat,True,True,16.41,14.487494,101,101,3493491
_build/nla-digbench-scaling/ps5-ll_unwindbound5.wat,False,False,0.06,0.031402,2,3,9634
_build/nla-digbench-scaling/ps5-ll_unwindbound50.wat,False,False,0.04,0.0,0,1,44784
_build/nla-digbench-scaling/ps5-ll_unwindbound2.wat,False,False,0.02,0.0,0,1,2736
_build/nla-digbench-scaling/ps5-ll_unwindbound20.wat,False,False,0.03,0.0,0,1,18504
_build/nla-digbench-scaling/ps5-ll_unwindbound1.wat,False,False,0.02,0.0,0,1,1860
_build/nla-digbench-scaling/ps5-ll_unwindbound10.wat,False,False,0.02,0.0,0,1,9744
_build/nla-digbench-scaling/ps5-ll_unwindbound100.wat,False,False,0.12,0.038492,2,3,100738
_build/nla-digbench-scaling/ps4-ll_valuebound5.wat,True,True,0.17,0.128973,7,6,14516
_build/nla-digbench-scaling/ps4-ll_valuebound50.wat,True,True,3.16,2.716589,52,51,782036
_build/nla-digbench-scaling/ps4-ll_valuebound2.wat,True,True,0.09,0.065818,4,3,4676
_build/nla-digbench-scaling/ps4-ll_valuebound20.wat,True,True,0.72,0.59341,22,21,141206
_build/nla-digbench-scaling/ps4-ll_valuebound1.wat,True,True,0.06,0.046265,3,2,2544
_build/nla-digbench-scaling/ps4-ll_valuebound10.wat,True,True,0.32,0.251509,12,11,42396
_build/nla-digbench-scaling/ps4-ll_valuebound100.wat,True,True,15.71,14.224211,101,101,2998086
_build/nla-digbench-scaling/ps4-ll_unwindbound5.wat,False,False,0.02,0.0,0,1,4497
_build/nla-digbench-scaling/ps4-ll_unwindbound50.wat,False,False,0.12,0.067323,4,5,61427
_build/nla-digbench-scaling/ps4-ll_unwindbound2.wat,False,False,0.02,0.0,0,1,2211
_build/nla-digbench-scaling/ps4-ll_unwindbound20.wat,False,False,0.02,0.0,0,1,15927
_build/nla-digbench-scaling/ps4-ll_unwindbound1.wat,False,False,0.01,0.0,0,1,1449
_build/nla-digbench-scaling/ps4-ll_unwindbound10.wat,False,False,0.02,0.0,0,1,8307
_build/nla-digbench-scaling/ps4-ll_unwindbound100.wat,False,False,0.11,0.042194,2,3,91255
_build/nla-digbench-scaling/ps3-ll_valuebound5.wat,True,True,0.17,0.124003,7,6,12404
_build/nla-digbench-scaling/ps3-ll_valuebound50.wat,True,True,1.99,1.619231,51,51,706709
_build/nla-digbench-scaling/ps3-ll_valuebound2.wat,True,True,0.1,0.06889,4,3,3845
_build/nla-digbench-scaling/ps3-ll_valuebound20.wat,True,True,0.5,0.390856,22,21,125939
_build/nla-digbench-scaling/ps3-ll_valuebound1.wat,True,True,0.05,0.030032,2,2,2040
_build/nla-digbench-scaling/ps3-ll_valuebound10.wat,True,True,0.25,0.192972,12,11,37149
_build/nla-digbench-scaling/ps3-ll_valuebound100.wat,True,True,9.23,8.026262,101,101,2722659
_build/nla-digbench-scaling/ps3-ll_unwindbound5.wat,True,True,0.14,0.104434,6,6,15192
_build/nla-digbench-scaling/ps3-ll_unwindbound50.wat,True,True,2.18,1.72047,51,51,938142
_build/nla-digbench-scaling/ps3-ll_unwindbound2.wat,True,True,0.07,0.042635,3,3,4206
_build/nla-digbench-scaling/ps3-ll_unwindbound20.wat,True,True,0.46,0.339461,21,21,164892
_build/nla-digbench-scaling/ps3-ll_unwindbound1.wat,True,True,0.05,0.030167,2,2,1948
_build/nla-digbench-scaling/ps3-ll_unwindbound10.wat,True,True,0.21,0.158087,11,11,47542
_build/nla-digbench-scaling/ps3-ll_unwindbound100.wat,True,True,9.14,7.664532,101,101,3630892
_build/nla-digbench-scaling/ps2-ll_valuebound5.wat,True,True,0.16,0.121893,7,6,9932
_build/nla-digbench-scaling/ps2-ll_valuebound50.wat,True,True,1.57,1.274808,52,51,566357
_build/nla-digbench-scaling/ps2-ll_valuebound2.wat,True,True,0.08,0.064238,4,3,3077
_build/nla-digbench-scaling/ps2-ll_valuebound20.wat,True,True,0.45,0.358416,21,21,100907
_build/nla-digbench-scaling/ps2-ll_valuebound1.wat,True,True,0.06,0.047501,3,2,1632
_build/nla-digbench-scaling/ps2-ll_valuebound10.wat,True,True,0.24,0.188122,12,11,29757
_build/nla-digbench-scaling/ps2-ll_valuebound100.wat,True,True,5.72,4.858461,101,101,2182107
_build/nla-digbench-scaling/ps2-ll_unwindbound5.wat,True,True,0.12,0.088034,6,6,12568
_build/nla-digbench-scaling/ps2-ll_unwindbound50.wat,True,True,1.66,1.29926,51,51,772753
_build/nla-digbench-scaling/ps2-ll_unwindbound2.wat,True,True,0.1,0.068358,3,3,3505
_build/nla-digbench-scaling/ps2-ll_unwindbound20.wat,True,True,0.52,0.407204,21,21,135913
_build/nla-digbench-scaling/ps2-ll_unwindbound1.wat,True,True,0.06,0.033771,2,2,1640
_build/nla-digbench-scaling/ps2-ll_unwindbound10.wat,True,True,0.25,0.196275,11,11,39233
_build/seq-pthread/cs_queue-1.wat,True,False,895.04,0.01894,1,1,24243
_build/nla-digbench-scaling/ps2-ll_unwindbound100.wat,True,True,5.65,4.579436,101,101,2990153
_build/seq-pthread/cs_peterson.wat,True,False,895.02,0.017364,1,1,5305
_build/nla-digbench-scaling/prodbin-ll_valuebound2.wat,True,True,0.43,0.402982,3,2,2848
_build/seq-pthread/cs_lazy.wat,True,False,895.07,835.18878,1006,1006,15958117
_build/nla-digbench-scaling/prodbin-ll_valuebound1.wat,True,True,0.15,0.133268,4,1,1198
_build/seq-pthread/cs_lamport.wat,True,False,895.02,0.01622,1,1,5524
_build/nla-digbench-scaling/prodbin-ll_valuebound5.wat,True,True,2.17,2.131256,8,5,8850
_build/nla-digbench-scaling/prodbin-ll_unwindbound5.wat,False,False,0.02,0.0,0,1,4129
_build/nla-digbench-scaling/prodbin-ll_valuebound10.wat,True,True,8.8,8.738917,13,10,21092
_build/nla-digbench-scaling/prodbin-ll_unwindbound2.wat,False,False,0.02,0.0,0,1,2110
_build/nla-digbench-scaling/prodbin-ll_unwindbound20.wat,False,False,3.66,3.618796,1,2,18153
_build/nla-digbench-scaling/prodbin-ll_unwindbound1.wat,False,False,0.02,0.0,0,1,1409
_build/nla-digbench-scaling/prodbin-ll_unwindbound10.wat,False,False,0.73,0.700788,1,2,10665
_build/nla-digbench-scaling/prodbin-ll_valuebound20.wat,True,True,41.5,41.373807,22,20,50022
_build/nla-digbench-scaling/prod4br-ll_valuebound5.wat,True,True,26.37,26.239547,23,20,63031
_build/seq-pthread/cs_fib_longer-2.wat,True,False,895.03,0.017101,1,1,10716
_build/nla-digbench-scaling/prod4br-ll_valuebound2.wat,True,True,1.12,1.071056,8,5,9261
_build/nla-digbench-scaling/prodbin-ll_valuebound50.wat,True,True,335.47,335.083176,53,50,153616
_build/nla-digbench-scaling/prod4br-ll_valuebound1.wat,True,True,0.23,0.208134,5,2,2899
_build/seq-pthread/cs_fib_longer-1.wat,True,False,895.03,0.017961,1,1,10788
_build/seq-pthread/cs_fib-2.wat,True,False,895.03,0.017296,1,1,9242
_build/nla-digbench-scaling/prod4br-ll_unwindbound5.wat,False,False,0.03,0.0,0,1,6068
_build/seq-pthread/cs_fib-1.wat,True,False,895.03,0.023597,1,1,9314
_build/nla-digbench-scaling/prod4br-ll_unwindbound2.wat,False,False,0.02,0.0,0,1,2883
_build/nla-digbench-scaling/prod4br-ll_unwindbound20.wat,False,False,0.68,0.624133,2,3,27995
_build/nla-digbench-scaling/prod4br-ll_unwindbound1.wat,False,False,0.02,0.0,0,1,2030
_build/nla-digbench-scaling/prod4br-ll_unwindbound10.wat,False,False,6.34,6.28011,4,5,37943
_build/nla-digbench-scaling/prod4br-ll_unwindbound50.wat,False,False,111.3,111.046496,10,11,169361
_build/seq-pthread/cs_dekker.wat,True,False,895.02,0.015811,1,1,5305
_build/nla-digbench-scaling/prod4br-ll_valuebound10.wat,True,True,455.61,455.072753,68,65,279140
_build/nla-digbench-scaling/prodbin-ll_valuebound100.wat,True,False,906.86,879.376625,67,67,237138
_build/nla-digbench-scaling/prodbin-ll_unwindbound50.wat,True,False,912.36,845.029757,23,23,288998
_build/nla-digbench-scaling/prod4br-ll_valuebound50.wat,True,False,900.04,883.089912,78,76,403737
_build/nla-digbench-scaling/prodbin-ll_unwindbound100.wat,True,False,975.14,870.490976,22,22,308266
_build/nla-digbench-scaling/prod4br-ll_valuebound20.wat,True,False,899.37,875.711795,93,93,435015
_build/nla-digbench-scaling/mannadiv_unwindbound5.wat,False,False,0.02,0.0,0,1,3833
_build/nla-digbench-scaling/mannadiv_unwindbound50.wat,False,False,0.08,0.033202,1,2,50675
_build/nla-digbench-scaling/mannadiv_unwindbound2.wat,False,False,0.02,0.0,0,1,1967
_build/nla-digbench-scaling/mannadiv_unwindbound20.wat,False,False,0.03,0.0,0,1,13163
_build/nla-digbench-scaling/mannadiv_unwindbound1.wat,False,False,0.02,0.0,0,1,1345
_build/nla-digbench-scaling/mannadiv_unwindbound10.wat,False,False,0.02,0.0,0,1,6943
_build/nla-digbench-scaling/mannadiv_unwindbound100.wat,False,False,0.04,0.0,0,1,62959
_build/nla-digbench-scaling/lcm2_valuebound5.wat,True,True,1.15,1.064259,23,19,41112
_build/nla-digbench-scaling/prod4br-ll_valuebound100.wat,True,False,925.73,889.920671,64,64,352363
_build/nla-digbench-scaling/lcm2_valuebound2.wat,True,True,0.21,0.147895,7,3,3416
_build/nla-digbench-scaling/prod4br-ll_unwindbound100.wat,True,False,896.85,831.186059,23,23,591024
_build/nla-digbench-scaling/lcm2_valuebound1.wat,True,True,0.13,0.106859,5,1,792
_build/nla-digbench-scaling/lcm2_valuebound10.wat,True,True,12.31,12.037793,67,63,205328
_build/nla-digbench-scaling/mannadiv_valuebound5.wat,True,False,895.38,0.069152,2,3,2931934581
_build/nla-digbench-scaling/lcm2_valuebound20.wat,True,True,242.78,241.485517,259,255,1202648
_build/nla-digbench-scaling/mannadiv_valuebound50.wat,True,False,895.41,0.056484,2,3,2970936892
_build/nla-digbench-scaling/mannadiv_valuebound2.wat,True,False,895.34,0.052281,2,3,2915863033
_build/nla-digbench-scaling/mannadiv_valuebound20.wat,True,False,895.37,0.052533,2,3,2949445751
_build/nla-digbench-scaling/mannadiv_valuebound1.wat,True,False,895.44,0.067575,2,3,2921117318
_build/nla-digbench-scaling/mannadiv_valuebound10.wat,True,False,895.38,0.065355,2,3,2902650394
_build/nla-digbench-scaling/mannadiv_valuebound100.wat,True,False,895.55,0.059919,2,3,2993918545
_build/nla-digbench-scaling/lcm1_valuebound5.wat,True,True,2.29,2.157544,23,19,73317
_build/nla-digbench-scaling/lcm2_valuebound50.wat,True,False,898.32,887.838641,328,328,2077355
_build/nla-digbench-scaling/lcm1_valuebound2.wat,True,True,0.26,0.210866,7,3,6223
_build/nla-digbench-scaling/lcm2_valuebound100.wat,True,False,896.93,885.816949,254,251,2911488
_build/nla-digbench-scaling/lcm1_valuebound1.wat,True,True,0.14,0.114211,5,1,905
_build/nla-digbench-scaling/lcm1_valuebound10.wat,True,True,20.14,19.758312,67,63,330694
_build/nla-digbench-scaling/lcm2_unwindbound50.wat,True,False,910.48,799.267579,46,46,1095622
_build/nla-digbench-scaling/lcm1_unwindbound5.wat,False,False,0.03,0.0,0,1,4287
_build/nla-digbench-scaling/lcm1_unwindbound50.wat,False,False,0.45,0.369473,2,3,78331
_build/nla-digbench-scaling/lcm1_unwindbound2.wat,False,False,0.03,0.0,0,1,2426
_build/nla-digbench-scaling/lcm1_unwindbound20.wat,False,False,0.25,0.197653,1,2,30849
_build/nla-digbench-scaling/lcm1_unwindbound1.wat,False,False,0.02,0.0,0,1,1621
_build/nla-digbench-scaling/lcm1_unwindbound10.wat,False,False,0.03,0.0,0,1,8580
_build/nla-digbench-scaling/lcm1_unwindbound100.wat,False,False,27.81,6.833916,3,4,216493
_build/nla-digbench-scaling/hard-u_valuebound5.wat,True,True,0.25,0.193619,9,6,25355
_build/nla-digbench-scaling/hard-u_valuebound50.wat,True,True,6.82,6.428047,52,51,423743
_build/nla-digbench-scaling/hard-u_valuebound2.wat,True,True,0.14,0.103033,6,3,9179
_build/nla-digbench-scaling/hard-u_valuebound20.wat,True,True,1.19,1.053497,22,21,138134
_build/nla-digbench-scaling/hard-u_valuebound1.wat,True,True,0.11,0.078093,5,2,4741
_build/nla-digbench-scaling/hard-u_valuebound10.wat,True,True,0.44,0.368087,14,11,58759
_build/nla-digbench-scaling/hard-u_valuebound100.wat,True,True,31.58,30.758758,101,101,976678
_build/nla-digbench-scaling/hard-u_unwindbound5.wat,False,False,0.07,0.034513,2,3,11301
_build/nla-digbench-scaling/hard-u_unwindbound50.wat,False,False,0.09,0.044415,2,3,54762
_build/nla-digbench-scaling/hard-u_unwindbound2.wat,False,False,0.02,0.0,0,1,2632
_build/nla-digbench-scaling/hard-u_unwindbound20.wat,False,False,0.08,0.03888,2,3,25176
_build/nla-digbench-scaling/hard-u_unwindbound1.wat,False,False,0.04,0.02,1,2,3265
_build/nla-digbench-scaling/hard-u_unwindbound10.wat,False,False,0.08,0.038571,2,3,15926
_build/nla-digbench-scaling/hard-u_unwindbound100.wat,False,False,0.15,0.055231,2,3,101012
